8.14898e-16	0.0218557	0.073221	0.154785	0.269123	0.42553	0.639891	0.955735	1.30778	1.37269	1.12019	0.875672	0.724116	0.623088	0.555667	0.509987	0.477679	0.454882	0.435054	0.408121	0.327094	0.190055	0.0287092	-0.153595	-0.387195	-0.634579	-0.794076	-0.894675	-0.885794	-0.72821	-0.538765	-0.390403	-0.281003	-0.199791	-0.137204	-0.0891145	-0.0519417	-0.0255489	-0.00770942	8.34261e-15	
1.04053e-14	-0.0272535	-0.0912936	-0.193104	-0.336003	-0.532422	-0.80297	-1.20565	-1.65197	-1.7139	-1.34919	-0.984116	-0.732687	-0.536385	-0.374245	-0.229803	-0.094974	0.0343235	0.161715	0.287892	0.420572	0.554486	0.69583	0.852225	1.07301	1.30382	1.41989	1.47795	1.41209	1.16393	0.880282	0.653375	0.47995	0.346036	0.239853	0.156236	0.0911136	0.0442001	0.0132801	1.73633e-16	
0.5	0.499814	0.497921	0.490824	0.472969	0.436269	0.368927	0.252096	0.0607552	-0.193767	-0.444684	-0.651178	-0.820297	-0.961374	-1.07945	-1.17749	-1.25695	-1.31851	-1.36224	-1.38761	-1.39016	-1.36138	-1.29662	-1.1934	-1.04528	-0.843798	-0.606342	-0.356594	-0.11331	0.0908442	0.238821	0.339265	0.40566	0.448237	0.474223	0.488874	0.496163	0.499112	0.499922	0.5	
1.33592e-14	8.25914e-05	0.00092513	0.00408324	0.0120262	0.0283377	0.0582276	0.10996	0.194499	0.307244	0.419758	0.515005	0.596625	0.669316	0.735974	0.798592	0.858438	0.916292	0.972436	1.02644	1.07421	1.10754	1.12156	1.11415	1.08203	1.02135	0.939467	0.847385	0.75443	0.675671	0.619056	0.581189	0.556509	0.540855	0.531372	0.526046	0.5234	0.522326	0.522029	0.522	
